package_id,package_title,package_kind,package_folder,relative_path,sheet_or_table,variable_name,variable_label,inferred_type,non_null_sample_count,sample_values,min_value,max_value,source_file_format,confidence,notes
paper-2003-08,Buying Into The Bypass: Allowing Trucks To Pay To Use The Ramp Meter Bypasses,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2003-08-buying-into-the-bypass-allowing-trucks-to-pay-to-use-the-ramp-meter-bypasses,data/simulation_workbook_csv/14nov/comp.csv,,column_11,,mixed_numeric_text,55,truckers-d | 17585.236108813 | 17509.4270027745 | 17764.6975068665 | 14791.9326004056,,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 63 rows."
paper-2003-08,Buying Into The Bypass: Allowing Trucks To Pay To Use The Ramp Meter Bypasses,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2003-08-buying-into-the-bypass-allowing-trucks-to-pay-to-use-the-ramp-meter-bypasses,data/simulation_workbook_csv/14nov/comp__formulas.csv,,column_1,,mixed_numeric_text,53,iter | 1 | 2 | 3 | 4,,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 63 rows."
paper-2003-08,Buying Into The Bypass: Allowing Trucks To Pay To Use The Ramp Meter Bypasses,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2003-08-buying-into-the-bypass-allowing-trucks-to-pay-to-use-the-ramp-meter-bypasses,data/simulation_workbook_csv/14nov/comp__formulas.csv,,tolled,,mixed_numeric_text,55,trucks | =toll!N3 | 123 | 102 | 106,,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 63 rows."
paper-2003-08,Buying Into The Bypass: Allowing Trucks To Pay To Use The Ramp Meter Bypasses,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2003-08-buying-into-the-bypass-allowing-trucks-to-pay-to-use-the-ramp-meter-bypasses,data/simulation_workbook_csv/14nov/comp__formulas.csv,,column_3,,mixed_numeric_text,55,tolled units | =toll!R2 | 0 | 1 | 2,,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 63 rows."
paper-2003-08,Buying Into The Bypass: Allowing Trucks To Pay To Use The Ramp Meter Bypasses,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2003-08-buying-into-the-bypass-allowing-trucks-to-pay-to-use-the-ramp-meter-bypasses,data/simulation_workbook_csv/14nov/comp__formulas.csv,,column_4,,mixed_numeric_text,55,utility | =toll!R3 | -616.385421357698 | -672.821555603442 | -512.950460966757,,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 63 rows."
paper-2003-08,Buying Into The Bypass: Allowing Trucks To Pay To Use The Ramp Meter Bypasses,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2003-08-buying-into-the-bypass-allowing-trucks-to-pay-to-use-the-ramp-meter-bypasses,data/simulation_workbook_csv/14nov/comp__formulas.csv,,column_5,,mixed_numeric_text,55,delay | =toll!R4 | 142914.861448777 | 172574.8886488 | 136808.001924919,,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 63 rows."
paper-2003-08,Buying Into The Bypass: Allowing Trucks To Pay To Use The Ramp Meter Bypasses,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2003-08-buying-into-the-bypass-allowing-trucks-to-pay-to-use-the-ramp-meter-bypasses,data/simulation_workbook_csv/14nov/comp__formulas.csv,,column_6,,mixed_numeric_text,55,truckes-d | =toll!R5 | 17509.4270027745 | 17320.4916902863 | 14791.9326004056,,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 63 rows."
paper-2003-08,Buying Into The Bypass: Allowing Trucks To Pay To Use The Ramp Meter Bypasses,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2003-08-buying-into-the-bypass-allowing-trucks-to-pay-to-use-the-ramp-meter-bypasses,data/simulation_workbook_csv/14nov/comp__formulas.csv,,column_7,,mixed_numeric_text,55,CS | =toll!X1 | 0.00179491464926703 | 5.07651672724203 | 1.02593958319101e-05,,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 63 rows."
paper-2003-08,Buying Into The Bypass: Allowing Trucks To Pay To Use The Ramp Meter Bypasses,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2003-08-buying-into-the-bypass-allowing-trucks-to-pay-to-use-the-ramp-meter-bypasses,data/simulation_workbook_csv/14nov/comp__formulas.csv,,column_8,,empty,0,,,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 63 rows."
paper-2003-08,Buying Into The Bypass: Allowing Trucks To Pay To Use The Ramp Meter Bypasses,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2003-08-buying-into-the-bypass-allowing-trucks-to-pay-to-use-the-ramp-meter-bypasses,data/simulation_workbook_csv/14nov/comp__formulas.csv,,column_9,,mixed_numeric_text,55,utility | =toll!AO2 | -616.385421357698 | -677.884925189075 | -512.950460966757,,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 63 rows."
paper-2003-08,Buying Into The Bypass: Allowing Trucks To Pay To Use The Ramp Meter Bypasses,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2003-08-buying-into-the-bypass-allowing-trucks-to-pay-to-use-the-ramp-meter-bypasses,data/simulation_workbook_csv/14nov/comp__formulas.csv,,column_10,,mixed_numeric_text,55,delay | =toll!AO1 | 142914.861448777 | 173019.09446538 | 136808.001924919,,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 63 rows."
paper-2003-08,Buying Into The Bypass: Allowing Trucks To Pay To Use The Ramp Meter Bypasses,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2003-08-buying-into-the-bypass-allowing-trucks-to-pay-to-use-the-ramp-meter-bypasses,data/simulation_workbook_csv/14nov/comp__formulas.csv,,column_11,,mixed_numeric_text,55,truckers-d | =toll!AO3 | 17509.4270027745 | 17764.6975068665 | 14791.9326004056,,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 63 rows."
paper-2003-08,Buying Into The Bypass: Allowing Trucks To Pay To Use The Ramp Meter Bypasses,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2003-08-buying-into-the-bypass-allowing-trucks-to-pay-to-use-the-ramp-meter-bypasses,data/simulation_workbook_csv/14nov/results.csv,,toll,,numeric,40,0 | 0.5 | 1 | 1.5 | 2,0,19.5,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 43 rows."
paper-2003-08,Buying Into The Bypass: Allowing Trucks To Pay To Use The Ramp Meter Bypasses,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2003-08-buying-into-the-bypass-allowing-trucks-to-pay-to-use-the-ramp-meter-bypasses,data/simulation_workbook_csv/14nov/results.csv,,trucks,,numeric,40,102.1 | 98.96 | 100.68 | 100.16 | 98.7,98.06,102.74,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 43 rows."
paper-2003-08,Buying Into The Bypass: Allowing Trucks To Pay To Use The Ramp Meter Bypasses,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2003-08-buying-into-the-bypass-allowing-trucks-to-pay-to-use-the-ramp-meter-bypasses,data/simulation_workbook_csv/14nov/results.csv,,tolled units,,numeric,40,68.22 | 56.2 | 48.3 | 37.88 | 29.32,0.64,68.22,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 43 rows."
paper-2003-08,Buying Into The Bypass: Allowing Trucks To Pay To Use The Ramp Meter Bypasses,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2003-08-buying-into-the-bypass-allowing-trucks-to-pay-to-use-the-ramp-meter-bypasses,data/simulation_workbook_csv/14nov/results.csv,,utility,,numeric,40,-617.028127188763 | -732.811891402339 | -746.183760045588 | -723.113671263498 | -719.011394018385,-890.370549811,-617.028127189,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 43 rows."
paper-2003-08,Buying Into The Bypass: Allowing Trucks To Pay To Use The Ramp Meter Bypasses,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2003-08-buying-into-the-bypass-allowing-trucks-to-pay-to-use-the-ramp-meter-bypasses,data/simulation_workbook_csv/14nov/results.csv,,delay,,numeric,40,175004.561804841 | 200387.012951145 | 198685.781011913 | 188913.104184663 | 187136.110647777,175004.561805,228903.649264,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 43 rows."
paper-2003-08,Buying Into The Bypass: Allowing Trucks To Pay To Use The Ramp Meter Bypasses,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2003-08-buying-into-the-bypass-allowing-trucks-to-pay-to-use-the-ramp-meter-bypasses,data/simulation_workbook_csv/14nov/results.csv,,truckes-d,,numeric,40,3930.14592416423 | 5620.93832165436 | 7293.95657236872 | 8718.01552238009 | 10240.4229542555,3930.14592416,23137.2756946,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 43 rows."
paper-2003-08,Buying Into The Bypass: Allowing Trucks To Pay To Use The Ramp Meter Bypasses,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2003-08-buying-into-the-bypass-allowing-trucks-to-pay-to-use-the-ramp-meter-bypasses,data/simulation_workbook_csv/14nov/results.csv,,CS,,numeric,40,189.39298839949 | 174.15158624575 | 163.669641605782 | 123.965553224323 | 96.1329412329101,8.25700786354,189.392988399,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 43 rows."
paper-2003-08,Buying Into The Bypass: Allowing Trucks To Pay To Use The Ramp Meter Bypasses,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2003-08-buying-into-the-bypass-allowing-trucks-to-pay-to-use-the-ramp-meter-bypasses,data/simulation_workbook_csv/14nov/results.csv,,column_8,,empty,0,,,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 43 rows."
paper-2003-08,Buying Into The Bypass: Allowing Trucks To Pay To Use The Ramp Meter Bypasses,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2003-08-buying-into-the-bypass-allowing-trucks-to-pay-to-use-the-ramp-meter-bypasses,data/simulation_workbook_csv/14nov/results.csv,,utility_2,,numeric,40,-772.101794596521 | -869.324412981119 | -870.250231329336 | -808.532492035585 | -778.870977281386,-912.070871894,-742.263009512,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 43 rows."
paper-2003-08,Buying Into The Bypass: Allowing Trucks To Pay To Use The Ramp Meter Bypasses,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2003-08-buying-into-the-bypass-allowing-trucks-to-pay-to-use-the-ramp-meter-bypasses,data/simulation_workbook_csv/14nov/results.csv,,delay_2,,numeric,40,196840.808880682 | 221957.670650958 | 218025.120589989 | 204079.133107281 | 198943.075463483,189615.11958,229816.948212,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 43 rows."
paper-2003-08,Buying Into The Bypass: Allowing Trucks To Pay To Use The Ramp Meter Bypasses,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2003-08-buying-into-the-bypass-allowing-trucks-to-pay-to-use-the-ramp-meter-bypasses,data/simulation_workbook_csv/14nov/results.csv,,truckers-d,,numeric,40,19265.1373837189 | 22019.1786960146 | 22269.5969817051 | 20732.2166941077 | 20270.3854311991,18764.7603598,24050.5746429,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 43 rows."
paper-2003-08,Buying Into The Bypass: Allowing Trucks To Pay To Use The Ramp Meter Bypasses,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2003-08-buying-into-the-bypass-allowing-trucks-to-pay-to-use-the-ramp-meter-bypasses,data/simulation_workbook_csv/14nov/results__formulas.csv,,toll,,numeric,40,0 | 0.5 | 1 | 1.5 | 2,0,19.5,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 43 rows."
paper-2003-08,Buying Into The Bypass: Allowing Trucks To Pay To Use The Ramp Meter Bypasses,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2003-08-buying-into-the-bypass-allowing-trucks-to-pay-to-use-the-ramp-meter-bypasses,data/simulation_workbook_csv/14nov/results__formulas.csv,,trucks,,numeric,40,102.1 | 98.96 | 100.68 | 100.16 | 98.7,98.06,102.74,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 43 rows."
paper-2003-08,Buying Into The Bypass: Allowing Trucks To Pay To Use The Ramp Meter Bypasses,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2003-08-buying-into-the-bypass-allowing-trucks-to-pay-to-use-the-ramp-meter-bypasses,data/simulation_workbook_csv/14nov/results__formulas.csv,,tolled units,,numeric,40,68.22 | 56.2 | 48.3 | 37.88 | 29.32,0.64,68.22,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 43 rows."
paper-2003-08,Buying Into The Bypass: Allowing Trucks To Pay To Use The Ramp Meter Bypasses,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2003-08-buying-into-the-bypass-allowing-trucks-to-pay-to-use-the-ramp-meter-bypasses,data/simulation_workbook_csv/14nov/results__formulas.csv,,utility,,numeric,40,-617.028127188763 | -732.811891402339 | -746.183760045588 | -723.113671263498 | -719.011394018385,-890.370549811,-617.028127189,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 43 rows."
paper-2003-08,Buying Into The Bypass: Allowing Trucks To Pay To Use The Ramp Meter Bypasses,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2003-08-buying-into-the-bypass-allowing-trucks-to-pay-to-use-the-ramp-meter-bypasses,data/simulation_workbook_csv/14nov/results__formulas.csv,,delay,,numeric,40,175004.561804841 | 200387.012951145 | 198685.781011913 | 188913.104184663 | 187136.110647777,175004.561805,228903.649264,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 43 rows."
paper-2003-08,Buying Into The Bypass: Allowing Trucks To Pay To Use The Ramp Meter Bypasses,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2003-08-buying-into-the-bypass-allowing-trucks-to-pay-to-use-the-ramp-meter-bypasses,data/simulation_workbook_csv/14nov/results__formulas.csv,,truckes-d,,numeric,40,3930.14592416423 | 5620.93832165436 | 7293.95657236872 | 8718.01552238009 | 10240.4229542555,3930.14592416,23137.2756946,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 43 rows."
paper-2003-08,Buying Into The Bypass: Allowing Trucks To Pay To Use The Ramp Meter Bypasses,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2003-08-buying-into-the-bypass-allowing-trucks-to-pay-to-use-the-ramp-meter-bypasses,data/simulation_workbook_csv/14nov/results__formulas.csv,,CS,,numeric,40,189.39298839949 | 174.15158624575 | 163.669641605782 | 123.965553224323 | 96.1329412329101,8.25700786354,189.392988399,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 43 rows."
paper-2003-08,Buying Into The Bypass: Allowing Trucks To Pay To Use The Ramp Meter Bypasses,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2003-08-buying-into-the-bypass-allowing-trucks-to-pay-to-use-the-ramp-meter-bypasses,data/simulation_workbook_csv/14nov/results__formulas.csv,,column_8,,empty,0,,,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 43 rows."
paper-2003-08,Buying Into The Bypass: Allowing Trucks To Pay To Use The Ramp Meter Bypasses,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2003-08-buying-into-the-bypass-allowing-trucks-to-pay-to-use-the-ramp-meter-bypasses,data/simulation_workbook_csv/14nov/results__formulas.csv,,utility_2,,numeric,40,-772.101794596521 | -869.324412981119 | -870.250231329336 | -808.532492035585 | -778.870977281386,-912.070871894,-742.263009512,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 43 rows."
paper-2003-08,Buying Into The Bypass: Allowing Trucks To Pay To Use The Ramp Meter Bypasses,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2003-08-buying-into-the-bypass-allowing-trucks-to-pay-to-use-the-ramp-meter-bypasses,data/simulation_workbook_csv/14nov/results__formulas.csv,,delay_2,,numeric,40,196840.808880682 | 221957.670650958 | 218025.120589989 | 204079.133107281 | 198943.075463483,189615.11958,229816.948212,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 43 rows."
paper-2003-08,Buying Into The Bypass: Allowing Trucks To Pay To Use The Ramp Meter Bypasses,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2003-08-buying-into-the-bypass-allowing-trucks-to-pay-to-use-the-ramp-meter-bypasses,data/simulation_workbook_csv/14nov/results__formulas.csv,,truckers-d,,numeric,40,19265.1373837189 | 22019.1786960146 | 22269.5969817051 | 20732.2166941077 | 20270.3854311991,18764.7603598,24050.5746429,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 43 rows."
paper-2003-08,Buying Into The Bypass: Allowing Trucks To Pay To Use The Ramp Meter Bypasses,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2003-08-buying-into-the-bypass-allowing-trucks-to-pay-to-use-the-ramp-meter-bypasses,data/simulation_workbook_csv/14nov/toll.csv,,free way conditions,,mixed_numeric_text,1005,speed | density | # lanes | veh # | 0,,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 1011 rows."
paper-2003-08,Buying Into The Bypass: Allowing Trucks To Pay To Use The Ramp Meter Bypasses,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2003-08-buying-into-the-bypass-allowing-trucks-to-pay-to-use-the-ramp-meter-bypasses,data/simulation_workbook_csv/14nov/toll.csv,,column_2,,mixed_numeric_text,1005,max | 65 | 120 | 3 | avg-h,,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 1011 rows."
paper-2003-08,Buying Into The Bypass: Allowing Trucks To Pay To Use The Ramp Meter Bypasses,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2003-08-buying-into-the-bypass-allowing-trucks-to-pay-to-use-the-ramp-meter-bypasses,data/simulation_workbook_csv/14nov/toll.csv,,column_3,,mixed_numeric_text,1004,current | 25 | 75 | rnd | 0.495817521340687,,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 1011 rows."
paper-2003-08,Buying Into The Bypass: Allowing Trucks To Pay To Use The Ramp Meter Bypasses,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2003-08-buying-into-the-bypass-allowing-trucks-to-pay-to-use-the-ramp-meter-bypasses,data/simulation_workbook_csv/14nov/toll.csv,,column_4,,mixed_numeric_text,1001,truck tag | 0 | 1,,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 1011 rows."
